TITLE     = ""
VARIABLES = "x [m]"
"r [m]"
ZONE T="Ogive Surface"
 STRANDID=0, SOLUTIONTIME=0
 I=8000, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.824147850275039673E-01 2.693272195756435394E-02
 1.824743896722793579E-01 2.693952620029449463E-02
 1.825340092182159424E-01 2.694632858037948608E-02
 1.825936287641525269E-01 2.695312909781932831E-02
 1.826532334089279175E-01 2.695992961525917053E-02
 1.827128529548645020E-01 2.696673013269901276E-02
 1.827724575996398926E-01 2.697352692484855652E-02
 1.828320771455764771E-01 2.698032371699810028E-02
 1.828916966915130615E-01 2.698711864650249481E-02
 1.829513013362884521E-01 2.699391171336174011E-02
 1.830109208822250366E-01 2.700070478022098541E-02
 1.830705404281616211E-01 2.700749598443508148E-02
 1.831301450729370117E-01 2.701428718864917755E-02
 1.831897646188735962E-01 2.702107466757297516E-02
 1.832493841648101807E-01 2.702786214649677277E-02
 1.833089888095855713E-01 2.703464962542057037E-02
 1.833686083555221558E-01 2.704143337905406952E-02
 1.834282279014587402E-01 2.704821713268756866E-02
 1.834878325462341309E-01 2.705499902367591858E-02
 1.835474520921707153E-01 2.706178091466426849E-02
 1.836070716381072998E-01 2.706856094300746918E-02
 1.836666911840438843E-01 2.707533910870552063E-02
 1.837262958288192749E-01 2.708211727440357208E-02
 1.837859153747558594E-01 2.708889171481132507E-02
 1.838455349206924438E-01 2.709566615521907806E-02
 1.839051544666290283E-01 2.710244059562683105E-02
 1.839647740125656128E-01 2.710921317338943481E-02
 1.840243786573410034E-01 2.711598388850688934E-02
 1.840839982032775879E-01 2.712275274097919464E-02
 1.841436177492141724E-01 2.712952159345149994E-02
 1.842032372951507568E-01 2.713628858327865601E-02
 1.842628568410873413E-01 2.714305371046066284E-02
 1.843224763870239258E-01 2.714981883764266968E-02
 1.843820810317993164E-01 2.715658210217952728E-02
 1.844417005777359009E-01 2.716334350407123566E-02
 1.845013201236724854E-01 2.717010490596294403E-02
 1.845609396696090698E-01 2.717686444520950317E-02
 1.846205592155456543E-01 2.718362212181091309E-02
 1.846801787614822388E-01 2.719037793576717377E-02
 1.847397983074188232E-01 2.719713374972343445E-02
 1.847994178533554077E-01 2.720388770103454590E-02
 1.848590373992919922E-01 2.721064165234565735E-02
 1.849186569452285767E-01 2.721739374101161957E-02
 1.849782764911651611E-01 2.722414396703243256E-02
 1.850378960371017456E-01 2.723089233040809631E-02
 1.850975155830383301E-01 2.723764069378376007E-02
 1.851571351289749146E-01 2.724438719451427460E-02
 1.852167546749114990E-01 2.725113183259963989E-02
 1.852763742208480835E-01 2.725787647068500519E-02
 1.853359937667846680E-01 2.726461924612522125E-02
 1.853956133127212524E-01 2.727136015892028809E-02
 1.854552328586578369E-01 2.727810107171535492E-02
 1.855148524045944214E-01 2.728484012186527252E-02
 1.855744719505310059E-01 2.729157730937004089E-02
 1.856340914964675903E-01 2.729831449687480927E-02
 1.856937110424041748E-01 2.730504982173442841E-02
 1.857533305883407593E-01 2.731178328394889832E-02
 1.858129501342773438E-01 2.731851488351821899E-02
 1.858725696802139282E-01 2.732524648308753967E-02
 1.859321892261505127E-01 2.733197622001171112E-02
 1.859918236732482910E-01 2.733870595693588257E-02
 1.860514432191848755E-01 2.734543383121490479E-02
 1.861110627651214600E-01 2.735215984284877777E-02
 1.861706823110580444E-01 2.735888399183750153E-02
 1.862303018569946289E-01 2.736560814082622528E-02
 1.862899214029312134E-01 2.737233042716979980E-02
 1.863495558500289917E-01 2.737905085086822510E-02
 1.864091753959655762E-01 2.738577127456665039E-02
 1.864687949419021606E-01 2.739248983561992645E-02
 1.865284144878387451E-01 2.739920653402805328E-02
 1.865880340337753296E-01 2.740592323243618011E-02
 1.866476684808731079E-01 2.741263806819915771E-02
 1.867072880268096924E-01 2.741935104131698608E-02
 1.867669075727462769E-01 2.742606215178966522E-02
 1.868265271186828613E-01 2.743277326226234436E-02
 1.868861615657806396E-01 2.743948251008987427E-02
 1.869457811117172241E-01 2.744619175791740417E-02
 1.870054006576538086E-01 2.745289914309978485E-02
 1.870650351047515869E-01 2.745960466563701630E-02
 1.871246546506881714E-01 2.746630832552909851E-02
 1.871842741966247559E-01 2.747301198542118073E-02
 1.872439086437225342E-01 2.747971378266811371E-02
 1.873035281896591187E-01 2.748641371726989746E-02
 1.873631477355957031E-01 2.749311365187168121E-02
 1.874227821826934814E-01 2.749981172382831573E-02
 1.874824017286300659E-01 2.750650793313980103E-02
 1.875420212745666504E-01 2.751320414245128632E-02
 1.876016557216644287E-01 2.751989848911762238E-02
 1.876612752676010132E-01 2.752659097313880920E-02
 1.877209097146987915E-01 2.753328345715999603E-02
 1.877805292606353760E-01 2.753997407853603363E-02
 1.878401488065719604E-01 2.754666283726692200E-02
 1.878997832536697388E-01 2.755334973335266113E-02
 1.879594027996063232E-01 2.756003662943840027E-02
 1.880190372467041016E-01 2.756672166287899017E-02
 1.880786567926406860E-01 2.757340669631958008E-02
 1.881382912397384644E-01 2.758008800446987152E-02
 1.881979107856750488E-01 2.758676931262016296E-02
 1.882575452327728271E-01 2.759345062077045441E-02
 1.883171647787094116E-01 2.760013006627559662E-02
 1.883767992258071899E-01 2.760680764913558960E-02
 1.884364187717437744E-01 2.761348336935043335E-02
 1.884960532188415527E-01 2.762015908956527710E-02
 1.885556727647781372E-01 2.762683294713497162E-02
 1.886153072118759155E-01 2.763350494205951691E-02
 1.886749416589736938E-01 2.764017507433891296E-02
 1.887345612049102783E-01 2.764684520661830902E-02
 1.887941956520080566E-01 2.765351347625255585E-02
 1.888538151979446411E-01 2.766018174588680267E-02
 1.889134496450424194E-01 2.766684815287590027E-02
 1.889730691909790039E-01 2.767351269721984863E-02
 1.890327036380767822E-01 2.768017724156379700E-02
 1.890923380851745605E-01 2.768683806061744690E-02
 1.891519576311111450E-01 2.769349887967109680E-02
 1.892115920782089233E-01 2.770015969872474670E-02
 1.892712265253067017E-01 2.770681865513324738E-02
 1.893308460712432861E-01 2.771347574889659882E-02
 1.893904805183410645E-01 2.772013098001480103E-02
 1.894501149654388428E-01 2.772678621113300323E-02
 1.895097345113754272E-01 2.773343957960605621E-02
 1.895693689584732056E-01 2.774009108543395996E-02
 1.896290034055709839E-01 2.774674259126186371E-02
 1.896886378526687622E-01 2.775339037179946899E-02
 1.897482573986053467E-01 2.776004001498222351E-02
 1.898078918457031250E-01 2.776668593287467957E-02
 1.898675262928009033E-01 2.777333185076713562E-02
 1.899271607398986816E-01 2.777997590601444244E-02
 1.899867802858352661E-01 2.778661996126174927E-02
 1.900464147329330444E-01 2.779326215386390686E-02
 1.901060491800308228E-01 2.779990248382091522E-02
 1.901656836271286011E-01 2.780654095113277435E-02
 1.902253180742263794E-01 2.781317941844463348E-02
 1.902849376201629639E-01 2.781981602311134338E-02
 1.903445720672607422E-01 2.782645076513290405E-02
 1.904042065143585205E-01 2.783308550715446472E-02
 1.904638409614562988E-01 2.783971838653087616E-02
 1.905234754085540771E-01 2.784634940326213837E-02
 1.905831098556518555E-01 2.785298041999340057E-02
 1.906427443027496338E-01 2.785960957407951355E-02
 1.907023638486862183E-01 2.786623686552047729E-02
 1.907619982957839966E-01 2.787286415696144104E-02
 1.908216327428817749E-01 2.787948958575725555E-02
 1.908812671899795532E-01 2.788611315190792084E-02
 1.909409016370773315E-01 2.789273485541343689E-02
 1.910005360841751099E-01 2.789935655891895294E-02
 1.910601705312728882E-01 2.790597639977931976E-02
 1.911198049783706665E-01 2.791259624063968658E-02
 1.911794394254684448E-01 2.791921421885490417E-02
 1.912390738725662231E-01 2.792583033442497253E-02
 1.912987083196640015E-01 2.793244458734989166E-02
 1.913583427667617798E-01 2.793905884027481079E-02
 1.914179772138595581E-01 2.794567123055458069E-02
 1.914776116609573364E-01 2.795228175818920135E-02
 1.915372461080551147E-01 2.795889228582382202E-02
 1.915968805551528931E-01 2.796550095081329346E-02
 1.916565150022506714E-01 2.797210775315761566E-02
 1.917161494493484497E-01 2.797871455550193787E-02
 1.917757838964462280E-01 2.798531949520111084E-02
 1.918354183435440063E-01 2.799192257225513458E-02
 1.918950527906417847E-01 2.799852564930915833E-02
 1.919546872377395630E-01 2.800512500107288361E-02
 1.920143216848373413E-01 2.801172621548175812E-02
 1.920739710330963135E-01 2.801832370460033417E-02
 1.921336054801940918E-01 2.802492119371891022E-02
 1.921932399272918701E-01 2.803151682019233704E-02
 1.922528743743896484E-01 2.803811058402061462E-02
 1.923125088214874268E-01 2.804470434784889221E-02
 1.923721432685852051E-01 2.805129624903202057E-02
 1.924317777156829834E-01 2.805788815021514893E-02
 1.924914270639419556E-01 2.806447632610797882E-02
 1.925510615110397339E-01 2.807106450200080872E-02
 1.926106959581375122E-01 2.807765267789363861E-02
 1.926703304052352905E-01 2.808423712849617004E-02
 1.927299648523330688E-01 2.809082157909870148E-02
 1.927896142005920410E-01 2.809740416705608368E-02
 1.928492486476898193E-01 2.810398675501346588E-02
 1.929088830947875977E-01 2.811056748032569885E-02
 1.929685175418853760E-01 2.811714634299278259E-02
 1.930281668901443481E-01 2.812372520565986633E-02
 1.930878013372421265E-01 2.813030034303665161E-02
 1.931474357843399048E-01 2.813687734305858612E-02
 1.932070702314376831E-01 2.814345061779022217E-02
 1.932667195796966553E-01 2.815002389252185822E-02
 1.933263540267944336E-01 2.815659530460834503E-02
 1.933859884738922119E-01 2.816316485404968262E-02
 1.934456378221511841E-01 2.816973440349102020E-02
 1.935052722692489624E-01 2.817630209028720856E-02
 1.935649067163467407E-01 2.818286791443824768E-02
 1.936245560646057129E-01 2.818943373858928680E-02
 1.936841905117034912E-01 2.819599770009517670E-02
 1.937438249588012695E-01 2.820255979895591736E-02
 1.938034743070602417E-01 2.820912189781665802E-02
 1.938631087541580200E-01 2.821568213403224945E-02
 1.939227581024169922E-01 2.822224050760269165E-02
 1.939823925495147705E-01 2.822879701852798462E-02
 1.940420269966125488E-01 2.823535352945327759E-02
 1.941016763448715210E-01 2.824190817773342133E-02
 1.941613107919692993E-01 2.824846282601356506E-02
 1.942209601402282715E-01 2.825501561164855957E-02
 1.942805945873260498E-01 2.826156653463840485E-02
 1.943402439355850220E-01 2.826811559498310089E-02
 1.943998783826828003E-01 2.827466465532779694E-02
 1.944595277309417725E-01 2.828121185302734375E-02
 1.945191621780395508E-01 2.828775718808174133E-02
 1.945788115262985229E-01 2.829430252313613892E-02
 1.946384459733963013E-01 2.830084599554538727E-02
 1.946980953216552734E-01 2.830738760530948639E-02
 1.947577297687530518E-01 2.831392921507358551E-02
 1.948173791170120239E-01 2.832046896219253540E-02
 1.948770135641098022E-01 2.832700684666633606E-02
 1.949366629123687744E-01 2.833354473114013672E-02
 1.949962973594665527E-01 2.834008075296878815E-02
 1.950559467077255249E-01 2.834661491215229034E-02
 1.951155960559844971E-01 2.835314720869064331E-02
 1.951752305030822754E-01 2.835967950522899628E-02
 1.952348798513412476E-01 2.836620993912220001E-02
 1.952945142984390259E-01 2.837274037301540375E-02
 1.953541636466979980E-01 2.837926708161830902E-02
 1.954138129949569702E-01 2.838579565286636353E-02
 1.954734474420547485E-01 2.839232049882411957E-02
 1.955330967903137207E-01 2.839884534478187561E-02
 1.955927461385726929E-01 2.840536832809448242E-02
 1.956523805856704712E-01 2.841188944876194000E-02
 1.957120299339294434E-01 2.841841056942939758E-02
 1.957716792821884155E-01 2.842492982745170593E-02
 1.958313137292861938E-01 2.843144722282886505E-02
 1.958909630775451660E-01 2.843796275556087494E-02
 1.959506124258041382E-01 2.844447828829288483E-02
 1.960102617740631104E-01 2.845099195837974548E-02
 1.960698962211608887E-01 2.845750562846660614E-02
 1.961295455694198608E-01 2.846401743590831757E-02
 1.961891949176788330E-01 2.847052738070487976E-02
 1.962488442659378052E-01 2.847703546285629272E-02
 1.963084787130355835E-01 2.848354354500770569E-02
 1.963681280612945557E-01 2.849004976451396942E-02
 1.964277774095535278E-01 2.849655598402023315E-02
 1.964874267578125000E-01 2.850305847823619843E-02
 1.965470761060714722E-01 2.850956097245216370E-02
 1.966067105531692505E-01 2.851606346666812897E-02
 1.966663599014282227E-01 2.852256223559379578E-02
 1.967260092496871948E-01 2.852906100451946259E-02
 1.967856585979461670E-01 2.853555977344512939E-02
 1.968453079462051392E-01 2.854205481708049774E-02
 1.969049572944641113E-01 2.854854986071586609E-02
 1.969646066427230835E-01 2.855504304170608521E-02
 1.970242410898208618E-01 2.856153622269630432E-02
 1.970838904380798340E-01 2.856802754104137421E-02
 1.971435397863388062E-01 2.857451699674129486E-02
 1.972031891345977783E-01 2.858100645244121552E-02
 1.972628384828567505E-01 2.858749218285083771E-02
 1.973224878311157227E-01 2.859397791326045990E-02
 1.973821371793746948E-01 2.860046364367008209E-02
 1.974417865276336670E-01 2.860694751143455505E-02
 1.975014358758926392E-01 2.861342951655387878E-02
 1.975610852241516113E-01 2.861990965902805328E-02
 1.976207345724105835E-01 2.862638980150222778E-02
 1.976803839206695557E-01 2.863286808133125305E-02
 1.977400332689285278E-01 2.863934449851512909E-02
 1.977996826171875000E-01 2.864582091569900513E-02
 1.978593319654464722E-01 2.865229547023773193E-02
 1.979189813137054443E-01 2.865876816213130951E-02
 1.979786306619644165E-01 2.866523899137973785E-02
 1.980382800102233887E-01 2.867170982062816620E-02
 1.980979293584823608E-01 2.867818064987659454E-02
 1.981575787067413330E-01 2.868464775383472443E-02
 1.982172280550003052E-01 2.869111485779285431E-02
 1.982768774032592773E-01 2.869758009910583496E-02
 1.983365267515182495E-01 2.870404347777366638E-02
 1.983961910009384155E-01 2.871050685644149780E-02
 1.984558403491973877E-01 2.871696837246417999E-02
 1.985154896974563599E-01 2.872342988848686218E-02
 1.985751390457153320E-01 2.872988767921924591E-02
 1.986347883939743042E-01 2.873634546995162964E-02
 1.986944377422332764E-01 2.874280326068401337E-02
 1.987540870904922485E-01 2.874925732612609863E-02
 1.988137513399124146E-01 2.875571139156818390E-02
 1.988734006881713867E-01 2.876216545701026917E-02
 1.989330500364303589E-01 2.876861579716205597E-02
 1.989926993846893311E-01 2.877506613731384277E-02
 1.990523487329483032E-01 2.878151461482048035E-02
 1.991120129823684692E-01 2.878796309232711792E-02
 1.991716623306274414E-01 2.879440970718860626E-02
 1.992313116788864136E-01 2.880085445940494537E-02
 1.992909610271453857E-01 2.880729734897613525E-02
 1.993506103754043579E-01 2.881374023854732513E-02
 1.994102746248245239E-01 2.882018126547336578E-02
 1.994699239730834961E-01 2.882662229239940643E-02
 1.995295733213424683E-01 2.883305959403514862E-02
 1.995892375707626343E-01 2.883949689567089081E-02
 1.996488869190216064E-01 2.884593419730663300E-02
 1.997085362672805786E-01 2.885236777365207672E-02
 1.997681856155395508E-01 2.885880134999752045E-02
 1.998278498649597168E-01 2.886523492634296417E-02
 1.998874992132186890E-01 2.887166477739810944E-02
 1.999471485614776611E-01 2.887809462845325470E-02
 2.000068128108978271E-01 2.888452261686325073E-02
 2.000664621591567993E-01 2.889095060527324677E-02
 2.001261264085769653E-01 2.889737673103809357E-02
 2.001857757568359375E-01 2.890380099415779114E-02
 2.002454251050949097E-01 2.891022339463233948E-02
 2.003050893545150757E-01 2.891664579510688782E-02
 2.003647387027740479E-01 2.892306633293628693E-02
 2.004244029521942139E-01 2.892948687076568604E-02
 2.004840523004531860E-01 2.893590554594993591E-02
 2.005437016487121582E-01 2.894232235848903656E-02
 2.006033658981323242E-01 2.894873730838298798E-02
 2.006630152463912964E-01 2.895515225827693939E-02
 2.007226794958114624E-01 2.896156534552574158E-02
 2.007823288440704346E-01 2.896797657012939453E-02
 2.008419930934906006E-01 2.897438779473304749E-02
 2.009016424417495728E-01 2.898079715669155121E-02
 2.009613066911697388E-01 2.898720465600490570E-02
 2.010209560394287109E-01 2.899361029267311096E-02
 2.010806202888488770E-01 2.900001592934131622E-02
 2.011402696371078491E-01 2.900641970336437225E-02
 2.011999338865280151E-01 2.901282347738742828E-02
 2.012595832347869873E-01 2.901922538876533508E-02
 2.013192474842071533E-01 2.902562543749809265E-02
 2.013789117336273193E-01 2.903202362358570099E-02
 2.014385610818862915E-01 2.903842180967330933E-02
 2.014982253313064575E-01 2.904481813311576843E-02
 2.015578746795654297E-01 2.905121445655822754E-02
 2.016175389289855957E-01 2.905760705471038818E-02
 2.016772031784057617E-01 2.906399965286254883E-02
 2.017368525266647339E-01 2.907039225101470947E-02
 2.017965167760848999E-01 2.907678112387657166E-02
 2.018561661243438721E-01 2.908316999673843384E-02
 2.019158303737640381E-01 2.908955886960029602E-02
